0.01 0.182759 0.383791 0.43345 
0.02 0.6523 0.170162 0.177538 
0.03 0.680436 0.160197 0.159367 
0.04 0.220566 0.579016 0.200418 
0.05 0.129756 0.629119 0.241125 
0.06 0.194868 0.489873 0.315259 
0.07 0.297781 0.372235 0.329985 
0.08 0.420702 0.409577 0.169721 
0.09 0.523659 0.272153 0.204187 
0.1 0.584101 0.292771 0.123129 
0.11 0.591597 0.303321 0.105082 
0.12 0.673575 0.109839 0.216586 
0.13 0.701352 0.245359 0.0532894 
0.14 0.749712 0.0763215 0.173967 
0.15 0.726648 0.194476 0.078876 
0.16 0.816545 0.128568 0.0548871 
0.17 0.810317 0.0500591 0.139623 
0.18 0.777393 0.124678 0.0979289 
0.19 0.822528 0.151869 0.0256022 
0.2 0.879299 0.0845052 0.0361958 
0.21 0.881198 0.0301826 0.0886197 
0.22 0.848118 0.0423342 0.109548 
0.23 0.828963 0.0869493 0.0840878 
0.24 0.844154 0.114191 0.041655 
0.25 0.881108 0.105556 0.0133359 
0.26 0.916401 0.0728433 0.0107558 
0.27 0.9342 0.0377619 0.0280383 
0.28 0.931616 0.0161107 0.0522736 
0.29 0.915098 0.0127943 0.0721081 
0.3 0.894344 0.0241979 0.0814583 
0.31 0.877659 0.0428913 0.0794496 
0.32 0.869832 0.0615439 0.0686243 
0.33 0.872023 0.0750402 0.052937 
0.34 0.882725 0.081011 0.0362635 
0.35 0.899011 0.0794045 0.0215845 
0.36 0.917602 0.071679 0.0107185 
0.37 0.935599 0.0599961 0.00440457 
0.38 0.950851 0.0465983 0.00255088 
0.39 0.962058 0.0334171 0.00452508 
0.4 0.9687 0.0218855 0.00941489 
0.41 0.970873 0.0128984 0.0162289 
0.42 0.969102 0.0068653 0.0240324 
0.43 0.964165 0.00380864 0.0320264 
0.44 0.956943 0.0034745 0.0395829 
0.45 0.948313 0.00543682 0.0462498 
0.46 0.939078 0.00918438 0.0517373 
0.47 0.929919 0.0141873 0.0558941 
0.48 0.921377 0.0199436 0.0586795 
0.49 0.913855 0.0260082 0.0601364 
0.5 0.907625 0.0320088 0.0603665 
0.51 0.902841 0.0376504 0.059509 
0.52 0.899562 0.0427141 0.0577238 
0.53 0.897772 0.0470502 0.0551781 
0.54 0.897393 0.0505697 0.0520372 
0.55 0.898309 0.0532338 0.048457 
0.56 0.900375 0.0550444 0.0445804 
0.57 0.903431 0.0560345 0.0405343 
0.58 0.907312 0.0562598 0.0364286 
0.59 0.911852 0.0557916 0.0323565 
0.6 0.916895 0.0547105 0.0283946 
0.61 0.922293 0.053102 0.0246046 
0.62 0.927914 0.051052 0.0210341 
0.63 0.933637 0.0486447 0.0177188 
0.64 0.939357 0.0459597 0.0146835 
0.65 0.944985 0.0430712 0.0119439 
0.66 0.950445 0.0400467 0.009508 
0.67 0.955676 0.0369467 0.00737746 
0.68 0.960627 0.0338244 0.00554867 
0.69 0.96526 0.0307261 0.00401389 
0.7 0.969547 0.027691 0.00276217 
0.71 0.973468 0.024752 0.00178012 
0.72 0.977011 0.0219361 0.00105263 
0.73 0.980172 0.0192647 0.000563386 
0.74 0.98295 0.0167544 0.000295393 
0.75 0.985351 0.0144175 0.000231339 
0.76 0.987384 0.0122623 0.000353916 
0.77 0.98906 0.0102939 0.000646069 
0.78 0.990394 0.00851445 0.00109119 
0.79 0.991403 0.00692381 0.00167328 
0.8 0.992103 0.00551968 0.00237704 
0.81 0.992514 0.00429808 0.00318796 
0.82 0.992654 0.00325369 0.00409235 
0.83 0.992543 0.0023801 0.00507739 
0.84 0.992199 0.00167003 0.00613115 
0.85 0.991642 0.00111559 0.00724254 
0.86 0.99089 0.000708457 0.00840133 
0.87 0.989962 0.000439999 0.00959812 
0.88 0.988874 0.000301445 0.0108243 
0.89 0.987644 0.000283986 0.0120721 
0.9 0.986287 0.000378871 0.0133343 
0.91 0.984818 0.000577481 0.0146045 
0.92 0.983252 0.000871398 0.0158769 
0.93 0.981601 0.00125245 0.0171463 
0.94 0.979879 0.00171275 0.0184082 
0.95 0.978097 0.00224474 0.0196583 
0.96 0.976266 0.00284118 0.0208931 
0.97 0.974395 0.0034952 0.0221094 
0.98 0.972495 0.00420027 0.0233044 
0.99 0.970574 0.00495024 0.0244758 
1 0.968639 0.00573932 0.0256214 
1.01 0.966698 0.00656208 0.0267395 
1.02 0.964758 0.00741343 0.0278287 
1.03 0.962824 0.00828863 0.0288878 
1.04 0.960901 0.00918329 0.0299158 
1.05 0.958995 0.0100933 0.0309119 
1.06 0.957109 0.0110149 0.0318757 
1.07 0.955249 0.0119446 0.0328067 
1.08 0.953416 0.0128792 0.0337047 
1.09 0.951615 0.0138158 0.0345695 
1.1 0.949847 0.0147517 0.0354013 
1.11 0.948115 0.0156844 0.0362001 
1.12 0.946422 0.0166117 0.0369662 
1.13 0.944768 0.0175316 0.0376999 
1.14 0.943156 0.0184423 0.0384016 
1.15 0.941586 0.0193422 0.0390716 
1.16 0.94006 0.0202298 0.0397106 
1.17 0.938577 0.0211037 0.040319 
1.18 0.93714 0.021963 0.0408974 
1.19 0.935747 0.0228065 0.0414466 
1.2 0.9344 0.0236334 0.041967 
1.21 0.933098 0.0244429 0.0424594 
1.22 0.931841 0.0252344 0.0429244 
1.23 0.93063 0.0260074 0.0433629 
1.24 0.929463 0.0267613 0.0437753 
1.25 0.928342 0.0274958 0.0441626 
1.26 0.927264 0.0282107 0.0445254 
1.27 0.92623 0.0289056 0.0448644 
1.28 0.925239 0.0295806 0.0451803 
1.29 0.924291 0.0302354 0.0454738 
1.3 0.923384 0.03087 0.0457457 
1.31 0.922519 0.0314845 0.0459967 
1.32 0.921694 0.0320789 0.0462273 
1.33 0.920908 0.0326534 0.0464384 
1.34 0.920162 0.0332079 0.0466305 
1.35 0.919453 0.0337428 0.0468044 
1.36 0.918781 0.0342582 0.0469606 
