0.01 0.393871 0.176695 0.429434 
0.02 0.158624 0.684676 0.1567 
0.03 0.0616831 0.014163 0.924154 
0.04 0.367947 0.317901 0.314152 
0.05 0.417639 0.359114 0.223246 
0.06 0.622825 0.131289 0.245886 
0.07 0.575295 0.0334704 0.391235 
0.08 0.282478 0.633308 0.0842139 
0.09 0.233647 0.674361 0.0919914 
0.1 0.203374 0.745626 0.0510002 
0.11 0.318846 0.25413 0.427023 
0.12 0.272339 0.286327 0.441334 
0.13 0.186987 0.592127 0.220886 
0.14 0.206293 0.417942 0.375765 
0.15 0.239268 0.158296 0.602436 
0.16 0.0898612 0.892172 0.0179665 
0.17 0.172168 0.400343 0.427489 
0.18 0.22106 0.010877 0.768062 
0.19 0.125016 0.514195 0.360788 
0.2 0.0591797 0.929646 0.0111746 
0.21 0.0954879 0.696348 0.208164 
0.22 0.158952 0.210932 0.630116 
0.23 0.174697 0.00323805 0.822065 
0.24 0.136294 0.19651 0.667196 
0.25 0.0801772 0.578181 0.341641 
0.26 0.0419323 0.880192 0.0778762 
0.27 0.0355115 0.958681 0.0058076 
0.28 0.0550862 0.81911 0.125804 
0.29 0.0858441 0.556504 0.357652 
0.3 0.113563 0.284168 0.602269 
0.31 0.129447 0.0872652 0.783288 
0.32 0.130831 0.00640627 0.862763 
0.33 0.119626 0.0420324 0.838341 
0.34 0.10015 0.168113 0.731736 
0.35 0.0772679 0.346868 0.575864 
0.36 0.0551881 0.540249 0.404563 
0.37 0.0368949 0.716973 0.246132 
0.38 0.0240463 0.855574 0.12038 
0.39 0.017148 0.94462 0.0382323 
0.4 0.0158489 0.981262 0.00288863 
0.41 0.0192542 0.969067 0.0116789 
0.42 0.0261975 0.915747 0.058055 
0.43 0.0354504 0.831176 0.133374 
0.44 0.0458646 0.725818 0.228318 
0.45 0.0564561 0.609625 0.333918 
0.46 0.0664443 0.491342 0.442214 
0.47 0.0752584 0.37814 0.546602 
0.48 0.0825233 0.275504 0.641973 
0.49 0.0880335 0.187291 0.724676 
0.5 0.0917224 0.115885 0.792393 
0.51 0.0936309 0.0624201 0.843949 
0.52 0.0938775 0.0270114 0.879111 
0.53 0.0926334 0.00898852 0.898378 
0.54 0.0901006 0.00710826 0.902791 
0.55 0.0864955 0.0197394 0.893765 
0.56 0.0820355 0.0450182 0.872946 
0.57 0.0769295 0.0809738 0.842097 
0.58 0.0713722 0.125625 0.803002 
0.59 0.0655393 0.177055 0.757406 
0.6 0.0595856 0.23346 0.706955 
0.61 0.0536442 0.293186 0.65317 
0.62 0.0478272 0.354748 0.597425 
0.63 0.042226 0.416839 0.540935 
0.64 0.0369137 0.478332 0.484754 
0.65 0.0319459 0.538275 0.429779 
0.66 0.0273634 0.595879 0.376758 
0.67 0.0231938 0.650509 0.326297 
0.68 0.0194532 0.701669 0.278878 
0.69 0.0161484 0.748987 0.234865 
0.7 0.013278 0.792202 0.19452 
0.71 0.0108342 0.831148 0.158017 
0.72 0.00880431 0.865743 0.125453 
0.73 0.00717131 0.895972 0.096857 
0.74 0.00591535 0.92188 0.0722048 
0.75 0.00501437 0.94356 0.0514256 
0.76 0.0044449 0.961144 0.0344115 
0.77 0.00418266 0.974792 0.0210251 
0.78 0.00420304 0.984691 0.011106 
0.79 0.00448151 0.991042 0.00447682 
0.8 0.00499396 0.994058 0.000948147 
0.81 0.00571696 0.99396 0.000322743 
0.82 0.00662792 0.990973 0.00239923 
0.83 0.00770526 0.98532 0.00697511 
0.84 0.00892854 0.977222 0.0138492 
0.85 0.0102785 0.966898 0.0228239 
0.86 0.011737 0.954557 0.0337063 
0.87 0.0132872 0.940403 0.0463102 
0.88 0.0149135 0.92463 0.0604563 
0.89 0.0166016 0.907425 0.0759736 
0.9 0.0183381 0.888962 0.0926994 
0.91 0.0201109 0.869409 0.11048 
0.92 0.021909 0.84892 0.129171 
0.93 0.0237224 0.827643 0.148635 
0.94 0.025542 0.805711 0.168747 
0.95 0.0273597 0.783252 0.189388 
0.96 0.0291682 0.760383 0.210448 
0.97 0.0309611 0.737212 0.231827 
0.98 0.0327326 0.713836 0.253431 
0.99 0.0344776 0.690347 0.275175 
1 0.0361919 0.666828 0.29698 
1.01 0.0378715 0.643353 0.318775 
1.02 0.0395132 0.619991 0.340496 
1.03 0.0411142 0.596803 0.362082 
1.04 0.0426721 0.573845 0.383483 
1.05 0.044185 0.551165 0.40465 
