0.01 0.43345 0.381334 0.185216 
0.02 0.177538 0.116283 0.706179 
0.03 0.159367 0.830946 0.00968756 
0.04 0.200418 0.154059 0.645524 
0.05 0.241125 0.0959047 0.66297 
0.06 0.315259 0.403976 0.280765 
0.07 0.329985 0.583672 0.0863432 
0.08 0.169721 0.0291955 0.801083 
0.09 0.204187 0.0675594 0.728253 
0.1 0.123129 0.0165206 0.860351 
0.11 0.105082 0.508563 0.386355 
0.12 0.216586 0.552698 0.230716 
0.13 0.0532894 0.232573 0.714138 
0.14 0.173967 0.459813 0.366221 
0.15 0.078876 0.688686 0.232438 
0.16 0.0548871 0.00534436 0.939769 
0.17 0.139623 0.508153 0.352224 
0.18 0.0979289 0.871946 0.0301253 
0.19 0.0256022 0.383876 0.590522 
0.2 0.0361958 0.00323692 0.960567 
0.21 0.0886197 0.245983 0.665397 
0.22 0.109548 0.716104 0.174348 
0.23 0.0840878 0.909599 0.0063129 
0.24 0.041655 0.719031 0.239314 
0.25 0.0133359 0.354225 0.632439 
0.26 0.0107558 0.0717058 0.917538 
0.27 0.0280383 0.00569865 0.966263 
0.28 0.0522736 0.147408 0.800318 
0.29 0.0721081 0.40387 0.524022 
0.3 0.0814583 0.666321 0.25222 
0.31 0.0794496 0.854043 0.0665077 
0.32 0.0686243 0.929369 0.0020067 
0.33 0.052937 0.892999 0.054064 
0.34 0.0362635 0.770639 0.193097 
0.35 0.0215845 0.598863 0.379553 
0.36 0.0107185 0.414178 0.575104 
0.37 0.00440457 0.2464 0.749196 
0.38 0.00255088 0.115829 0.88162 
0.39 0.00452508 0.0331245 0.96235 
0.4 0.00941489 0.000745046 0.98984 
0.41 0.0162289 0.015057 0.968714 
0.42 0.0240324 0.0685127 0.907455 
0.43 0.0320264 0.151557 0.816417 
0.44 0.0395829 0.254117 0.7063 
0.45 0.0462498 0.366652 0.587098 
0.46 0.0517373 0.480807 0.467455 
0.47 0.0558941 0.589754 0.354352 
0.48 0.0586795 0.688288 0.253033 
0.49 0.0601364 0.77277 0.167094 
0.5 0.0603665 0.84097 0.0986634 
0.51 0.059509 0.891854 0.0486373 
0.52 0.0577238 0.925356 0.0169206 
0.53 0.0551781 0.942157 0.00266534 
0.54 0.0520372 0.94348 0.00448306 
0.55 0.048457 0.930914 0.0206295 
0.56 0.0445804 0.906263 0.0491567 
0.57 0.0405343 0.87143 0.0880355 
0.58 0.0364286 0.828323 0.135248 
0.59 0.0323565 0.778784 0.188859 
0.6 0.0283946 0.724544 0.247062 
0.61 0.0246046 0.667187 0.308208 
0.62 0.0210341 0.608135 0.370831 
0.63 0.0177188 0.548636 0.433645 
0.64 0.0146835 0.489766 0.495551 
0.65 0.0119439 0.432433 0.555623 
0.66 0.009508 0.377388 0.613104 
0.67 0.00737746 0.325233 0.667389 
